slide_id,tissue_diagnosis,num_tiles,tissue
GTEX-WYVS-0526,Lung,8904,Lung
GTEX-WYVS-0626,Adipose,1174,Adipose
GTEX-WYVS-0726,Esophagus,3295,Esophagus
GTEX-WYVS-0826,Esophagus,11258,Esophagus
GTEX-WYVS-0926,Pancreas,3154,Pancreas
GTEX-WYVS-1026,Esophagus,9365,Esophagus
GTEX-WYVS-1126,Colon,10228,Colon
GTEX-WYVS-1226,Uterus,8483,Uterus
GTEX-WYVS-1326,Stomach,8153,Stomach
GTEX-WYVS-1426,Vagina,12818,Vagina
GTEX-WYVS-1526,Ovary,6275,Ovary
GTEX-WYVS-1626,Skin,8718,Skin
GTEX-WYVS-1726,Breast,7620,Breast
GTEX-WYVS-1826,Colon,10317,Colon
GTEX-WYVS-1926,Liver,8831,Liver
GTEX-WYVS-2026,Adrenal Gland,356,Adrenal Gland
GTEX-WYVS-2126,Skin,6649,Skin
GTEX-WYVS-2226,Adipose,1049,Adipose
GTEX-WYVS-2326,Muscle,12420,Muscle
GTEX-WYVS-2426,Nerve,2368,Nerve
GTEX-WYVS-2526,Artery,370,Artery
GTEX-WZTO-0126,Skin,5472,Skin
GTEX-WZTO-0226,Adipose,1530,Adipose
GTEX-WZTO-0326,Testis,5808,Testis
GTEX-WZTO-0426,Lung,7429,Lung
GTEX-WZTO-0526,Artery,866,Artery
GTEX-WZTO-0626,Liver,7886,Liver
GTEX-WZTO-0726,Spleen,4155,Spleen
GTEX-WZTO-0826,Muscle,6937,Muscle
GTEX-WZTO-0926,Prostate,6903,Prostate
GTEX-WZTO-1026,Nerve,2307,Nerve
GTEX-WZTO-1126,Artery,459,Artery
GTEX-WZTO-1226,Heart,8083,Heart
GTEX-WZTO-1326,Heart,8507,Heart
GTEX-WZTO-1426,Esophagus,6137,Esophagus
GTEX-WZTO-1526,Esophagus,10342,Esophagus
GTEX-WZTO-1626,Artery,6136,Artery
GTEX-WZTO-1726,Esophagus,10179,Esophagus
GTEX-WZTO-1826,Pancreas,7609,Pancreas
GTEX-WZTO-1926,Adrenal Gland,4332,Adrenal Gland
GTEX-WZTO-2026,Kidney,9615,Kidney
GTEX-WZTO-2126,Stomach,10034,Stomach
GTEX-WZTO-2226,Breast,1898,Breast
GTEX-WZTO-2326,Skin,6235,Skin
GTEX-WZTO-2426,Adipose,4072,Adipose
GTEX-WZTO-2526,Small Intestine,2359,Small Intestine
GTEX-WZTO-2626,Colon,4293,Colon
GTEX-WZTO-2726,Colon,6140,Colon
GTEX-WZTO-2826,Brain,2771,Brain
GTEX-WZTO-2926,Brain,4256,Brain
GTEX-WZTO-3026,Pituitary,2829,Pituitary
GTEX-X15G-0126,Spleen,10440,Spleen
GTEX-X15G-0226,Heart,10160,Heart
GTEX-X15G-0326,Artery,388,Artery
GTEX-X15G-0426,Heart,11329,Heart
GTEX-X15G-0526,Thyroid,6554,Thyroid
GTEX-X15G-0626,Lung,6274,Lung
GTEX-X15G-0726,Pancreas,822,Pancreas
GTEX-X15G-0826,Esophagus,3804,Esophagus
GTEX-X15G-0926,Esophagus,8901,Esophagus
GTEX-X15G-1026,Esophagus,8748,Esophagus
GTEX-X15G-1126,Stomach,3767,Stomach
GTEX-X15G-1226,Adipose,4628,Adipose
GTEX-X15G-1326,Colon,2501,Colon
GTEX-X15G-1426,Small Intestine,5701,Small Intestine
GTEX-X15G-1526,Colon,7944,Colon
GTEX-X15G-1626,Breast,2790,Breast
GTEX-X15G-1726,Ovary,9611,Ovary
GTEX-X15G-1826,Uterus,7435,Uterus
GTEX-X15G-1926,Vagina,12285,Vagina
GTEX-X15G-2026,Skin,3041,Skin
GTEX-X15G-2126,Adrenal Gland,1034,Adrenal Gland
GTEX-X15G-2226,Skin,3431,Skin
GTEX-X15G-2326,Adipose,1627,Adipose
GTEX-X15G-2426,Muscle,10168,Muscle
GTEX-X15G-2526,Nerve,1646,Nerve
GTEX-X15G-2626,Artery,493,Artery
GTEX-X261-0126,Skin,4445,Skin
GTEX-X261-0226,Adipose,945,Adipose
GTEX-X261-0326,Muscle,3215,Muscle
GTEX-X261-0426,Nerve,1595,Nerve
GTEX-X261-0526,Artery,1069,Artery
GTEX-X261-0626,Breast,3157,Breast
GTEX-X261-0726,Thyroid,5757,Thyroid
GTEX-X261-0826,Artery,5205,Artery
GTEX-X261-0926,Heart,2191,Heart
GTEX-X261-1026,Lung,3168,Lung
GTEX-X261-1126,Kidney,1632,Kidney
GTEX-X261-1226,Adrenal Gland,3626,Adrenal Gland
GTEX-X261-1326,Artery,664,Artery
GTEX-X261-1426,Heart,3874,Heart
GTEX-X261-1526,Pancreas,1140,Pancreas
GTEX-X261-1626,Spleen,4902,Spleen
GTEX-X261-1726,Liver,5227,Liver
GTEX-X261-1826,Colon,1875,Colon
GTEX-X261-1926,Adipose,3377,Adipose
GTEX-X261-2026,Small Intestine,2485,Small Intestine
GTEX-X261-2126,Colon,1712,Colon
GTEX-X261-2226,Prostate,6683,Prostate
GTEX-X261-2326,Testis,2666,Testis
GTEX-X261-2426,Adrenal Gland,737,Adrenal Gland
GTEX-X261-2526,Esophagus,2292,Esophagus
GTEX-X261-2626,Esophagus,3460,Esophagus
GTEX-X261-2726,Esophagus,2016,Esophagus
GTEX-X261-2826,Skin,3972,Skin
GTEX-X261-2926,Stomach,2233,Stomach
GTEX-X261-3026,Brain,2882,Brain
GTEX-X261-3126,Brain,3240,Brain
GTEX-X261-3226,Pituitary,4881,Pituitary
GTEX-X3Y1-0126,Spleen,7801,Spleen
GTEX-X3Y1-0226,Heart,6742,Heart
GTEX-X3Y1-0326,Artery,10777,Artery
GTEX-X3Y1-0426,Heart,6493,Heart
GTEX-X3Y1-0526,Artery,1140,Artery
GTEX-X3Y1-0626,Lung,8054,Lung
GTEX-X3Y1-0726,Pancreas,5183,Pancreas
GTEX-X3Y1-0826,Thyroid,8394,Thyroid
GTEX-X3Y1-0926,Adipose,1057,Adipose
GTEX-X3Y1-1026,Prostate,6198,Prostate
GTEX-X3Y1-1126,Esophagus,14266,Esophagus
GTEX-X3Y1-1226,Esophagus,9500,Esophagus
GTEX-X3Y1-1326,Esophagus,7084,Esophagus
GTEX-X3Y1-1426,Stomach,8666,Stomach
GTEX-X3Y1-1526,Small Intestine,10102,Small Intestine
GTEX-X3Y1-1626,Colon,6649,Colon
GTEX-X3Y1-1726,Colon,7152,Colon
GTEX-X3Y1-1826,Breast,8360,Breast
GTEX-X3Y1-1926,Adrenal Gland,818,Adrenal Gland
GTEX-X3Y1-2026,Skin,9506,Skin
GTEX-X3Y1-2126,Skin,8458,Skin
GTEX-X3Y1-2226,Adipose,2040,Adipose
GTEX-X3Y1-2326,Muscle,8828,Muscle
GTEX-X3Y1-2426,Nerve,1843,Nerve
GTEX-X3Y1-2526,Artery,1019,Artery
GTEX-X3Y1-2626,Testis,11332,Testis
GTEX-X3Y1-2726,Liver,10154,Liver
GTEX-X4EO-0126,Nerve,1176,Nerve
GTEX-X4EO-0226,Artery,595,Artery
GTEX-X4EO-0326,Skin,5890,Skin
GTEX-X4EO-0426,Adipose,1226,Adipose
GTEX-X4EO-0526,Muscle,5425,Muscle
GTEX-X4EO-0626,Artery,251,Artery
GTEX-X4EO-0726,Heart,5898,Heart
GTEX-X4EO-0826,Heart,7974,Heart
GTEX-X4EO-0926,Lung,4981,Lung
GTEX-X4EO-1026,Artery,6227,Artery
GTEX-X4EO-1126,Liver,6717,Liver
GTEX-X4EO-1226,Esophagus,2680,Esophagus
GTEX-X4EO-1326,Esophagus,6676,Esophagus
GTEX-X4EO-1426,Spleen,6636,Spleen
GTEX-X4EO-1526,Pancreas,3702,Pancreas
GTEX-X4EO-1626,Esophagus,8464,Esophagus
GTEX-X4EO-1726,Adrenal Gland,5071,Adrenal Gland
GTEX-X4EO-1826,Kidney,9571,Kidney
GTEX-X4EO-1926,Thyroid,4059,Thyroid
GTEX-X4EO-2026,Breast,7975,Breast
GTEX-X4EO-2126,Adipose,1159,Adipose
GTEX-X4EO-2226,Vagina,7332,Vagina
GTEX-X4EO-2326,Uterus,6915,Uterus
GTEX-X4EO-2426,Ovary,6132,Ovary
GTEX-X4EO-2526,Colon,8225,Colon
GTEX-X4EO-2626,Small Intestine,1694,Small Intestine
GTEX-X4EO-2726,Colon,2914,Colon
GTEX-X4EO-2826,Stomach,4282,Stomach
GTEX-X4EO-2926,Skin,5904,Skin
GTEX-X4EP-0126,Skin,5131,Skin
GTEX-X4EP-0226,Adipose,2634,Adipose
GTEX-X4EP-0326,Heart,6021,Heart
GTEX-X4EP-0426,Heart,5937,Heart
GTEX-X4EP-0526,Lung,5498,Lung
GTEX-X4EP-0626,Skin,3983,Skin
GTEX-X4EP-0726,Nerve,875,Nerve
GTEX-X4EP-0826,Artery,739,Artery
GTEX-X4EP-0926,Muscle,8258,Muscle
GTEX-X4EP-1026,Liver,9584,Liver
GTEX-X4EP-1126,Spleen,8138,Spleen
GTEX-X4EP-1226,Pancreas,8655,Pancreas
GTEX-X4EP-1326,Artery,655,Artery
GTEX-X4EP-1426,Artery,5715,Artery
GTEX-X4EP-1526,Stomach,7296,Stomach
GTEX-X4EP-1626,Esophagus,2545,Esophagus
GTEX-X4EP-1726,Esophagus,7569,Esophagus
GTEX-X4EP-1826,Adrenal Gland,6236,Adrenal Gland
GTEX-X4EP-1926,Kidney,8637,Kidney
GTEX-X4EP-2026,Esophagus,10209,Esophagus
GTEX-X4EP-2126,Thyroid,7392,Thyroid
GTEX-X4EP-2226,Vagina,8501,Vagina
GTEX-X4EP-2326,Uterus,7092,Uterus
GTEX-X4EP-2426,Ovary,7873,Ovary
GTEX-X4EP-2526,Adipose,885,Adipose
GTEX-X4EP-2626,Colon,6442,Colon
GTEX-X4EP-2726,Colon,7277,Colon
GTEX-X4EP-2826,Small Intestine,2208,Small Intestine
GTEX-X4EP-2926,Breast,7769,Breast
GTEX-X4EP-3026,Brain,5368,Brain
GTEX-X4EP-3126,Brain,5904,Brain
GTEX-X4EP-3226,Pituitary,3870,Pituitary
GTEX-X4LF-0126,Adrenal Gland,9783,Adrenal Gland
GTEX-X4LF-0226,Spleen,15017,Spleen
GTEX-X4LF-0326,Pancreas,1640,Pancreas
GTEX-X4LF-0426,Thyroid,14852,Thyroid
GTEX-X4LF-0526,Lung,13024,Lung
GTEX-X4LF-0626,Esophagus,7606,Esophagus
GTEX-X4LF-0726,Esophagus,15113,Esophagus
GTEX-X4LF-0826,Esophagus,15317,Esophagus
GTEX-X4LF-0926,Stomach,8904,Stomach
GTEX-X4LF-1026,Adipose,5153,Adipose
GTEX-X4LF-1126,Colon,14137,Colon
GTEX-X4LF-1226,Colon,10323,Colon
GTEX-X4LF-1326,Small Intestine,5673,Small Intestine
GTEX-X4LF-1426,Breast,3575,Breast
GTEX-X4LF-1526,Skin,11047,Skin
GTEX-X4LF-1626,Skin,9589,Skin
GTEX-X4LF-1726,Adipose,2525,Adipose
GTEX-X4LF-1826,Muscle,10015,Muscle
GTEX-X4LF-1926,Nerve,4004,Nerve
GTEX-X4LF-2026,Artery,4084,Artery
GTEX-X4XX-0126,Skin,6368,Skin
GTEX-X4XX-0226,Adipose,607,Adipose
GTEX-X4XX-0326,Skin,7348,Skin
GTEX-X4XX-0426,Nerve,2260,Nerve
GTEX-X4XX-0526,Artery,478,Artery
GTEX-X4XX-0626,Muscle,4204,Muscle
GTEX-X4XX-0726,Testis,5631,Testis
GTEX-X4XX-0826,Breast,5961,Breast
GTEX-X4XX-0926,Thyroid,7880,Thyroid
GTEX-X4XX-1026,Lung,5816,Lung
GTEX-X4XX-1126,Heart,6470,Heart
GTEX-X4XX-1226,Artery,495,Artery
GTEX-X4XX-1326,Artery,6710,Artery
GTEX-X4XX-1426,Heart,7108,Heart
GTEX-X4XX-1526,Esophagus,6533,Esophagus
GTEX-X4XX-1626,Esophagus,11257,Esophagus
GTEX-X4XX-1726,Esophagus,8292,Esophagus
GTEX-X4XX-1826,Spleen,4483,Spleen
GTEX-X4XX-1926,Liver,7465,Liver
GTEX-X4XX-2026,Adrenal Gland,6887,Adrenal Gland
GTEX-X4XX-2126,Adipose,2408,Adipose
GTEX-X4XX-2226,Pancreas,3662,Pancreas
GTEX-X4XX-2326,Kidney,9365,Kidney
GTEX-X4XX-2426,Stomach,7711,Stomach
GTEX-X4XX-2526,Colon,3549,Colon
GTEX-X4XX-2626,Small Intestine,1331,Small Intestine
GTEX-X4XX-2726,Prostate,7180,Prostate
GTEX-X4XX-2826,Colon,5925,Colon
GTEX-X4XX-2926,Brain,2266,Brain
GTEX-X4XX-3026,Brain,4457,Brain
GTEX-X4XX-3126,Pituitary,338,Pituitary
GTEX-X4XY-0126,Testis,5351,Testis
GTEX-X4XY-0226,Skin,8041,Skin
GTEX-X4XY-0326,Adipose,1790,Adipose
GTEX-X4XY-0426,Nerve,1708,Nerve
GTEX-X4XY-0526,Artery,737,Artery
GTEX-X4XY-0626,Muscle,7206,Muscle
GTEX-X4XY-0726,Skin,8164,Skin
GTEX-X4XY-0826,Thyroid,6675,Thyroid
GTEX-X4XY-0926,Breast,3282,Breast
GTEX-X4XY-1026,Lung,5894,Lung
GTEX-X4XY-1126,Heart,9120,Heart
GTEX-X4XY-1226,Heart,6758,Heart
GTEX-X4XY-1326,Artery,596,Artery
GTEX-X4XY-1426,Spleen,8347,Spleen
GTEX-X4XY-1526,Artery,4417,Artery
GTEX-X4XY-1626,Liver,8325,Liver
GTEX-X4XY-1726,Esophagus,4041,Esophagus
GTEX-X4XY-1826,Esophagus,8524,Esophagus
GTEX-X4XY-1926,Esophagus,10137,Esophagus
GTEX-X4XY-2026,Adipose,2432,Adipose
GTEX-X4XY-2126,Pancreas,7157,Pancreas
GTEX-X4XY-2226,Adrenal Gland,3880,Adrenal Gland
GTEX-X4XY-2326,Kidney,6914,Kidney
GTEX-X4XY-2426,Small Intestine,2573,Small Intestine
GTEX-X4XY-2526,Stomach,7783,Stomach
GTEX-X4XY-2626,Colon,4838,Colon
GTEX-X4XY-2726,Colon,4752,Colon
GTEX-X4XY-2826,Prostate,8211,Prostate
GTEX-X4XY-2926,Brain,5350,Brain
GTEX-X4XY-3026,Brain,7569,Brain
GTEX-X4XY-3126,Pituitary,1516,Pituitary
GTEX-X585-0126,Testis,6005,Testis
GTEX-X585-0226,Skin,8432,Skin
GTEX-X585-0326,Adipose,1706,Adipose
GTEX-X585-0426,Nerve,1482,Nerve
GTEX-X585-0526,Artery,498,Artery
GTEX-X585-0626,Muscle,6171,Muscle
GTEX-X585-0726,Heart,7281,Heart
GTEX-X585-0826,Artery,785,Artery
GTEX-X585-0926,Heart,6801,Heart
GTEX-X585-1026,Lung,5912,Lung
GTEX-X585-1126,Artery,4928,Artery
GTEX-X585-1226,Esophagus,3884,Esophagus
GTEX-X585-1326,Esophagus,9152,Esophagus
GTEX-X585-1426,Esophagus,10426,Esophagus
GTEX-X585-1526,Thyroid,6213,Thyroid
GTEX-X585-1626,Breast,3925,Breast
GTEX-X585-1726,Liver,6838,Liver
GTEX-X585-1826,Spleen,5023,Spleen
GTEX-X585-1926,Pancreas,5935,Pancreas
GTEX-X585-2026,Adrenal Gland,5962,Adrenal Gland
GTEX-X585-2126,Kidney,7320,Kidney
GTEX-X585-2226,Small Intestine,2081,Small Intestine
GTEX-X585-2326,Stomach,5698,Stomach
GTEX-X585-2426,Skin,6811,Skin
GTEX-X585-2526,Adipose,2422,Adipose
GTEX-X585-2626,Colon,5784,Colon
GTEX-X585-2726,Prostate,6448,Prostate
GTEX-X585-2826,Colon,7167,Colon
GTEX-X585-2926,Brain,4233,Brain
GTEX-X585-3026,Brain,3823,Brain
GTEX-X585-3126,Pituitary,3682,Pituitary
GTEX-X5EB-0126,Spleen,5074,Spleen
GTEX-X5EB-0226,Artery,7704,Artery
GTEX-X5EB-0326,Artery,1365,Artery
GTEX-X5EB-0426,Lung,5283,Lung
GTEX-X5EB-0526,Pancreas,1445,Pancreas
GTEX-X5EB-0626,Heart,7281,Heart
GTEX-X5EB-0726,Thyroid,8231,Thyroid
GTEX-X5EB-0826,Heart,12436,Heart
GTEX-X5EB-0926,Colon,11927,Colon
GTEX-X5EB-1026,Esophagus,15364,Esophagus
GTEX-X5EB-1126,Colon,10129,Colon
GTEX-X5EB-1226,Stomach,12138,Stomach
GTEX-X5EB-1326,Adipose,1869,Adipose
GTEX-X5EB-1426,Esophagus,14670,Esophagus
GTEX-X5EB-1526,Esophagus,3949,Esophagus
GTEX-X5EB-1626,Small Intestine,4966,Small Intestine
GTEX-X5EB-1726,Adrenal Gland,411,Adrenal Gland
GTEX-X5EB-1826,Prostate,10635,Prostate
GTEX-X5EB-1926,Skin,8234,Skin
GTEX-X5EB-2026,Testis,8687,Testis
GTEX-X5EB-2126,Breast,1783,Breast
GTEX-X5EB-2226,Skin,9991,Skin
GTEX-X5EB-2326,Muscle,8362,Muscle
GTEX-X5EB-2426,Adipose,2367,Adipose
GTEX-X5EB-2526,Nerve,1903,Nerve
GTEX-X5EB-2626,Artery,473,Artery
GTEX-X62O-0126,Skin,6227,Skin
GTEX-X62O-0226,Adipose,5399,Adipose
GTEX-X62O-0326,Testis,6257,Testis
GTEX-X62O-0426,Skin,5675,Skin
GTEX-X62O-0526,Breast,744,Breast
GTEX-X62O-0626,Thyroid,6349,Thyroid
GTEX-X62O-0726,Lung,7577,Lung
GTEX-X62O-0826,Heart,7406,Heart
GTEX-X62O-0926,Artery,1099,Artery
GTEX-X62O-1026,Heart,7831,Heart
GTEX-X62O-1126,Artery,5926,Artery
GTEX-X62O-1226,Muscle,6216,Muscle
GTEX-X62O-1326,Liver,7792,Liver
GTEX-X62O-1426,Spleen,7070,Spleen
GTEX-X62O-1526,Nerve,2375,Nerve
GTEX-X62O-1626,Artery,736,Artery
GTEX-X62O-1726,Adipose,1664,Adipose
GTEX-X62O-1826,Pancreas,5343,Pancreas
GTEX-X62O-1926,Kidney,7510,Kidney
GTEX-X62O-2026,Adrenal Gland,8408,Adrenal Gland
GTEX-X62O-2126,Stomach,9280,Stomach
GTEX-X62O-2226,Esophagus,5780,Esophagus
GTEX-X62O-2326,Esophagus,9287,Esophagus
GTEX-X62O-2426,Esophagus,9325,Esophagus
GTEX-X62O-2526,Small Intestine,1589,Small Intestine
GTEX-X62O-2626,Colon,4783,Colon
GTEX-X62O-2726,Prostate,10022,Prostate
GTEX-X62O-2826,Colon,7231,Colon
GTEX-X638-0126,Skin,6589,Skin
GTEX-X638-0226,Adipose,2100,Adipose
GTEX-X638-0326,Muscle,7848,Muscle
GTEX-X638-0426,Nerve,1895,Nerve
GTEX-X638-0526,Artery,626,Artery
GTEX-X88G-0126,Skin,10725,Skin
GTEX-X88G-0226,Adipose,1479,Adipose
GTEX-X88G-0326,Muscle,7002,Muscle
GTEX-X88G-0426,Artery,3094,Artery
GTEX-X88G-0526,Nerve,2585,Nerve
GTEX-X8HC-0126,Skin,7244,Skin
GTEX-X8HC-0226,Adipose,1229,Adipose
GTEX-X8HC-0326,Nerve,1645,Nerve
GTEX-X8HC-0426,Artery,273,Artery
GTEX-X8HC-0526,Muscle,5952,Muscle
GTEX-X8HC-0626,Skin,7337,Skin
GTEX-X8HC-0726,Thyroid,7192,Thyroid
GTEX-X8HC-0826,Breast,3772,Breast
GTEX-X8HC-0926,Lung,8627,Lung
GTEX-X8HC-1026,Heart,7807,Heart
GTEX-X8HC-1126,Artery,810,Artery
GTEX-X8HC-1226,Artery,6939,Artery
GTEX-X8HC-1326,Esophagus,9645,Esophagus
GTEX-X8HC-1426,Esophagus,4561,Esophagus
GTEX-X8HC-1526,Esophagus,9308,Esophagus
GTEX-X8HC-1626,Heart,8177,Heart
GTEX-X8HC-1726,Liver,6749,Liver
GTEX-X8HC-1826,Spleen,6871,Spleen
GTEX-X8HC-1926,Pancreas,7487,Pancreas
GTEX-X8HC-2026,Adrenal Gland,7091,Adrenal Gland
GTEX-X8HC-2126,Kidney,5908,Kidney
GTEX-X8HC-2226,Stomach,9196,Stomach
GTEX-X8HC-2326,Adipose,1479,Adipose
GTEX-X8HC-2426,Colon,5953,Colon
GTEX-X8HC-2526,Small Intestine,2689,Small Intestine
GTEX-X8HC-2626,Colon,5651,Colon
GTEX-X8HC-2726,Ovary,8289,Ovary
GTEX-X8HC-2826,Vagina,7982,Vagina
GTEX-XAJ8-0126,Spleen,5772,Spleen
GTEX-XAJ8-0226,Adipose,3197,Adipose
GTEX-XAJ8-0326,Stomach,6868,Stomach
GTEX-XAJ8-0426,Colon,5977,Colon
GTEX-XAJ8-0526,Small Intestine,3742,Small Intestine
GTEX-XAJ8-0626,Prostate,8478,Prostate
GTEX-XAJ8-0726,Colon,9608,Colon
GTEX-XAJ8-0826,Skin,8620,Skin
GTEX-XAJ8-0926,Adipose,1660,Adipose
GTEX-XAJ8-1026,Muscle,7246,Muscle
GTEX-XAJ8-1126,Nerve,1592,Nerve
GTEX-XAJ8-1226,Artery,635,Artery
GTEX-XAJ8-1326,Testis,5096,Testis
GTEX-XAJ8-1426,Skin,13685,Skin
GTEX-XBEC-0126,Testis,4303,Testis
GTEX-XBEC-0226,Skin,9314,Skin
GTEX-XBEC-0326,Adipose,2647,Adipose
GTEX-XBEC-0426,Nerve,2026,Nerve
GTEX-XBEC-0526,Artery,918,Artery
GTEX-XBEC-0626,Muscle,6377,Muscle
GTEX-XBEC-0726,Skin,16571,Skin
GTEX-XBEC-0826,Breast,1056,Breast
GTEX-XBEC-0926,Thyroid,6435,Thyroid
GTEX-XBEC-1026,Lung,4777,Lung
GTEX-XBEC-1126,Artery,750,Artery
GTEX-XBEC-1226,Heart,4785,Heart
GTEX-XBEC-1326,Heart,5867,Heart
GTEX-XBEC-1426,Artery,6929,Artery
GTEX-XBEC-1526,Liver,8567,Liver
GTEX-XBEC-1626,Esophagus,3578,Esophagus
GTEX-XBEC-1726,Esophagus,12559,Esophagus
GTEX-XBEC-1826,Adipose,3107,Adipose
GTEX-XBEC-1926,Spleen,6760,Spleen
GTEX-XBEC-2026,Esophagus,7710,Esophagus
GTEX-XBEC-2126,Adrenal Gland,3517,Adrenal Gland
GTEX-XBEC-2226,Pancreas,7391,Pancreas
GTEX-XBEC-2326,Kidney,7186,Kidney
GTEX-XBEC-2426,Colon,5486,Colon
GTEX-XBEC-2526,Small Intestine,1686,Small Intestine
GTEX-XBEC-2626,Stomach,6403,Stomach
GTEX-XBEC-2726,Colon,5719,Colon
GTEX-XBEC-2826,Prostate,7702,Prostate
GTEX-XBED-0126,Thyroid,7828,Thyroid
GTEX-XBED-0226,Pancreas,6565,Pancreas
GTEX-XBED-0326,Adrenal Gland,12453,Adrenal Gland
GTEX-XBED-0426,Heart,14782,Heart
GTEX-XBED-0526,Heart,11018,Heart
GTEX-XBED-0626,Artery,1800,Artery
GTEX-XBED-0726,Artery,8300,Artery
GTEX-XBED-0826,Lung,8379,Lung
GTEX-XBED-0926,Esophagus,14469,Esophagus
GTEX-XBED-1026,Esophagus,8744,Esophagus
GTEX-XBED-1126,Esophagus,15349,Esophagus
GTEX-XBED-1226,Stomach,12074,Stomach
GTEX-XBED-1326,Adipose,1370,Adipose
GTEX-XBED-1426,Small Intestine,12283,Small Intestine
GTEX-XBED-1526,Colon,5992,Colon
GTEX-XBED-1626,Breast,3047,Breast
GTEX-XBED-1726,Colon,9008,Colon
GTEX-XBED-1826,Prostate,14339,Prostate
GTEX-XBED-1926,Skin,11223,Skin
GTEX-XBED-2026,Testis,9450,Testis
GTEX-XBED-2126,Adrenal Gland,3211,Adrenal Gland
GTEX-XBED-2226,Skin,4979,Skin
GTEX-XBED-2326,Adipose,3099,Adipose
GTEX-XBED-2426,Artery,1951,Artery
GTEX-XBED-2526,Nerve,2175,Nerve
GTEX-XBED-2626,Muscle,9372,Muscle
GTEX-XBEW-0126,Thyroid,5079,Thyroid
GTEX-XBEW-0226,Lung,5529,Lung
GTEX-XBEW-0326,Spleen,6814,Spleen
GTEX-XBEW-0426,Breast,513,Breast
GTEX-XBEW-0526,Artery,5742,Artery
GTEX-XBEW-0626,Skin,8961,Skin
GTEX-XBEW-0726,Adipose,1389,Adipose
GTEX-XBEW-0826,Artery,480,Artery
GTEX-XBEW-0926,Nerve,1625,Nerve
GTEX-XBEW-1026,Muscle,9280,Muscle
GTEX-XBEW-1126,Skin,7791,Skin
GTEX-XBEW-1226,Testis,6266,Testis
GTEX-XBEW-1326,Esophagus,6731,Esophagus
GTEX-XBEW-1426,Esophagus,6085,Esophagus
GTEX-XBEW-1526,Esophagus,10243,Esophagus
GTEX-XBEW-1626,Pancreas,663,Pancreas
GTEX-XBEW-1726,Adipose,698,Adipose
GTEX-XBEW-1826,Stomach,8628,Stomach
GTEX-XBEW-1926,Colon,6357,Colon
GTEX-XBEW-2026,Small Intestine,1282,Small Intestine
GTEX-XBEW-2126,Colon,10373,Colon
GTEX-XBEW-2226,Prostate,7557,Prostate
GTEX-XGQ4-0126,Spleen,4844,Spleen
GTEX-XGQ4-0226,Pancreas,1003,Pancreas
GTEX-XGQ4-0326,Heart,5045,Heart
GTEX-XGQ4-0426,Thyroid,4943,Thyroid
GTEX-XGQ4-0526,Heart,4257,Heart
GTEX-XGQ4-0626,Artery,765,Artery
GTEX-XGQ4-0726,Artery,6129,Artery
GTEX-XGQ4-0826,Lung,2856,Lung
GTEX-XGQ4-0926,Breast,3139,Breast
GTEX-XGQ4-1026,Adipose,3731,Adipose
GTEX-XGQ4-1126,Colon,11591,Colon
GTEX-XGQ4-1226,Colon,8812,Colon
GTEX-XGQ4-1326,Small Intestine,5266,Small Intestine
GTEX-XGQ4-1426,Esophagus,12584,Esophagus
GTEX-XGQ4-1526,Esophagus,5682,Esophagus
GTEX-XGQ4-1626,Esophagus,7272,Esophagus
GTEX-XGQ4-1726,Colon,4394,Colon
GTEX-XGQ4-1826,Prostate,7807,Prostate
GTEX-XGQ4-1926,Skin,5203,Skin
GTEX-XGQ4-2026,Testis,7358,Testis
GTEX-XGQ4-2126,Skin,6793,Skin
GTEX-XGQ4-2226,Adipose,4285,Adipose
GTEX-XGQ4-2326,Muscle,8017,Muscle
GTEX-XGQ4-2426,Artery,590,Artery
GTEX-XGQ4-2526,Nerve,2862,Nerve
GTEX-XGQ4-2626,Adrenal Gland,1051,Adrenal Gland
GTEX-XK95-0126,Thyroid,5537,Thyroid
GTEX-XK95-0226,Skin,6342,Skin
GTEX-XK95-0326,Skin,5300,Skin
GTEX-XK95-0426,Adipose,2251,Adipose
GTEX-XK95-0526,Muscle,6049,Muscle
GTEX-XK95-0626,Heart,7834,Heart
GTEX-XK95-0726,Heart,8021,Heart
GTEX-XK95-0826,Lung,4595,Lung
GTEX-XK95-0926,Artery,5401,Artery
GTEX-XK95-1026,Esophagus,4213,Esophagus
GTEX-XK95-1126,Esophagus,6394,Esophagus
GTEX-XK95-1226,Nerve,2720,Nerve
GTEX-XK95-1326,Artery,577,Artery
GTEX-XK95-1426,Esophagus,7591,Esophagus
GTEX-XK95-1526,Breast,5668,Breast
GTEX-XK95-1626,Liver,7581,Liver
GTEX-XK95-1726,Pancreas,2256,Pancreas
GTEX-XK95-1826,Spleen,4404,Spleen
GTEX-XK95-1926,Adrenal Gland,6342,Adrenal Gland
GTEX-XK95-2026,Kidney,7653,Kidney
GTEX-XK95-2126,Adipose,5323,Adipose
GTEX-XK95-2226,Stomach,7826,Stomach
GTEX-XK95-2326,Small Intestine,2449,Small Intestine
GTEX-XK95-2426,Prostate,7375,Prostate
GTEX-XK95-2526,Colon,4714,Colon
GTEX-XK95-2626,Colon,6270,Colon
GTEX-XK95-2726,Testis,6911,Testis
GTEX-XLM4-0126,Skin,5991,Skin
GTEX-XLM4-0226,Adipose,1602,Adipose
GTEX-XLM4-0326,Skin,6105,Skin
